	precision	recall	f1-score	support
0	0.9388646288209607	0.9527326440177253	0.9457478005865103	677.0
1	0.952023988005997	0.9379615952732644	0.9449404761904762	677.0
accuracy	0.9453471196454948	0.9453471196454948	0.9453471196454948	0.9453471196454948
macro avg	0.9454443084134788	0.9453471196454948	0.9453441383884933	1354.0
weighted avg	0.9454443084134788	0.9453471196454948	0.9453441383884933	1354.0
