	precision	recall	f1-score	support
0	0.999491998983998	0.9623379799461971	0.98056316969848	4089.0
1	0.9636878094788965	0.9995108828564441	0.9812725090036014	4089.0
accuracy	0.9809244314013206	0.9809244314013206	0.9809244314013206	0.9809244314013206
macro avg	0.9815899042314473	0.9809244314013206	0.9809178393510407	8178.0
weighted avg	0.9815899042314473	0.9809244314013206	0.9809178393510407	8178.0
