	precision	recall	f1-score	support
0	0.9507299270072993	0.8936535162950258	0.9213085764809903	583.0
1	0.8996763754045307	0.9536878216123499	0.9258950874271441	583.0
accuracy	0.9236706689536878	0.9236706689536878	0.9236706689536878	0.9236706689536878
macro avg	0.925203151205915	0.9236706689536878	0.9236018319540672	1166.0
weighted avg	0.925203151205915	0.9236706689536878	0.9236018319540672	1166.0
