	precision	recall	f1-score	support
0	0.9979692486219901	0.9839816933638444	0.9909261126314274	3496.0
1	0.9842031029619182	0.9979977116704806	0.9910524073285045	3496.0
accuracy	0.9909897025171625	0.9909897025171625	0.9909897025171625	0.9909897025171625
macro avg	0.9910861757919541	0.9909897025171626	0.9909892599799659	6992.0
weighted avg	0.9910861757919541	0.9909897025171625	0.9909892599799659	6992.0
