	precision	recall	f1-score	support
0	0.9861676159479251	0.999670075882547	0.9928729417547308	6062.0
1	0.9996654959023248	0.985978225008248	0.9927746864878332	6062.0
accuracy	0.9928241504453975	0.9928241504453975	0.9928241504453975	0.9928241504453975
macro avg	0.992916555925125	0.9928241504453975	0.992823814121282	12124.0
weighted avg	0.992916555925125	0.9928241504453975	0.992823814121282	12124.0
