	precision	recall	f1-score	support
0	0.9969332992588806	0.9540229885057471	0.9750062484378905	4089.0
1	0.9559202813599063	0.9970652971386648	0.9760593727555662	4089.0
accuracy	0.9755441428222059	0.9755441428222059	0.9755441428222059	0.9755441428222059
macro avg	0.9764267903093935	0.9755441428222059	0.9755328105967284	8178.0
weighted avg	0.9764267903093934	0.9755441428222059	0.9755328105967284	8178.0
