	precision	recall	f1-score	support
0	0.9998201277093264	0.9986525332375135	0.999235989393735	11132.0
1	0.9986541049798116	0.9998203377650018	0.9992368810881177	11132.0
accuracy	0.9992364355012576	0.9992364355012576	0.9992364355012576	0.9992364355012576
macro avg	0.999237116344569	0.9992364355012576	0.9992364352409264	22264.0
weighted avg	0.999237116344569	0.9992364355012576	0.9992364352409264	22264.0
