	precision	recall	f1-score	support
0	0.9900359359686377	0.9998350379412735	0.9949113591595535	6062.0
1	0.9998333888703765	0.989937314417684	0.9948607427055703	6062.0
accuracy	0.9948861761794787	0.9948861761794787	0.9948861761794787	0.9948861761794787
macro avg	0.9949346624195071	0.9948861761794787	0.9948860509325619	12124.0
weighted avg	0.9949346624195072	0.9948861761794787	0.994886050932562	12124.0
