	precision	recall	f1-score	support
0	0.9478957915831663	0.8113207547169812	0.8743068391866913	583.0
1	0.8350824587706147	0.9554030874785592	0.8912	583.0
accuracy	0.8833619210977701	0.8833619210977701	0.8833619210977701	0.8833619210977701
macro avg	0.8914891251768905	0.8833619210977701	0.8827534195933456	1166.0
weighted avg	0.8914891251768906	0.8833619210977701	0.8827534195933457	1166.0
