	precision	recall	f1-score	support
0	0.8668639053254438	0.7751322751322751	0.8184357541899442	378.0
1	0.7966507177033493	0.8809523809523809	0.8366834170854272	378.0
accuracy	0.828042328042328	0.828042328042328	0.828042328042328	0.828042328042328
macro avg	0.8317573115143966	0.828042328042328	0.8275595856376856	756.0
weighted avg	0.8317573115143966	0.828042328042328	0.8275595856376857	756.0
