	precision	recall	f1-score	support
0	0.9996990671080349	0.950228832951945	0.9743364129637776	3496.0
1	0.9525756336876533	0.9997139588100686	0.9755757152826238	3496.0
accuracy	0.9749713958810069	0.9749713958810069	0.9749713958810069	0.9749713958810069
macro avg	0.9761373503978441	0.9749713958810069	0.9749560641232007	6992.0
weighted avg	0.9761373503978441	0.9749713958810069	0.9749560641232007	6992.0
