	precision	recall	f1-score	support
0	0.9540412044374009	0.8892171344165436	0.9204892966360856	677.0
1	0.8962655601659751	0.9571639586410635	0.9257142857142858	677.0
accuracy	0.9231905465288035	0.9231905465288035	0.9231905465288035	0.9231905465288035
macro avg	0.925153382301688	0.9231905465288035	0.9231017911751858	1354.0
weighted avg	0.9251533823016881	0.9231905465288035	0.9231017911751858	1354.0
