	precision	recall	f1-score	support
0	0.5031597472202224	0.9999470086375921	0.6694575513534609	18871.0
1	0.99581589958159	0.012611944253086748	0.02490842490842491	18871.0
accuracy	0.5062794764453394	0.5062794764453394	0.5062794764453394	0.5062794764453394
macro avg	0.7494878234009061	0.5062794764453394	0.3471829881309429	37742.0
weighted avg	0.7494878234009063	0.5062794764453394	0.34718298813094284	37742.0
