	precision	recall	f1-score	support
0	0.995697074010327	0.9928489702517163	0.9942709825264967	3496.0
1	0.9928693667997718	0.9957093821510298	0.9942873464724364	3496.0
accuracy	0.994279176201373	0.994279176201373	0.994279176201373	0.994279176201373
macro avg	0.9942832204050494	0.994279176201373	0.9942791644994666	6992.0
weighted avg	0.9942832204050495	0.994279176201373	0.9942791644994666	6992.0
