	precision	recall	f1-score	support
0	0.9974219421369235	0.9959954233409611	0.996708172320023	3496.0
1	0.9960011425307055	0.9974256292906178	0.9967128769472632	3496.0
accuracy	0.9967105263157895	0.9967105263157895	0.9967105263157895	0.9967105263157895
macro avg	0.9967115423338144	0.9967105263157895	0.9967105246336431	6992.0
weighted avg	0.9967115423338144	0.9967105263157895	0.9967105246336431	6992.0
