	precision	recall	f1-score	support
0	0.9814226350525543	0.9819026656884324	0.9816625916870415	4089.0
1	0.981893809640323	0.9814135485448765	0.9816536203522505	4089.0
accuracy	0.9816581071166545	0.9816581071166545	0.9816581071166545	0.9816581071166545
macro avg	0.9816582223464387	0.9816581071166545	0.981658106019646	8178.0
weighted avg	0.9816582223464387	0.9816581071166545	0.9816581060196459	8178.0
