	precision	recall	f1-score	support
0	0.9963748413993112	0.987603305785124	0.9919696832987458	11132.0
1	0.9877114870881567	0.996406755300036	0.9920400679724533	11132.0
accuracy	0.9920050305425799	0.9920050305425799	0.9920050305425799	0.9920050305425799
macro avg	0.992043164243734	0.99200503054258	0.9920048756355995	22264.0
weighted avg	0.992043164243734	0.9920050305425799	0.9920048756355995	22264.0
