	precision	recall	f1-score	support
0	0.5016614828402052	1.0	0.6681419062455742	18871.0
1	1.0	0.006623920300990938	0.013160665403242787	18871.0
accuracy	0.5033119601504955	0.5033119601504955	0.5033119601504955	0.5033119601504955
macro avg	0.7508307414201025	0.5033119601504955	0.3406512858244085	37742.0
weighted avg	0.7508307414201026	0.5033119601504955	0.3406512858244085	37742.0
