	precision	recall	f1-score	support
0	0.9993678316626027	0.9940711462450593	0.9967124521504166	11132.0
1	0.9941024037172728	0.9993711821775063	0.9967298302199525	11132.0
accuracy	0.9967211642112828	0.9967211642112828	0.9967211642112828	0.9967211642112828
macro avg	0.9967351176899377	0.9967211642112828	0.9967211411851846	22264.0
weighted avg	0.9967351176899378	0.9967211642112828	0.9967211411851845	22264.0
