	precision	recall	f1-score	support
0	0.5039792757184062	1.0	0.6701944419781586	18871.0
1	1.0	0.0157914259975624	0.03109186707705149	18871.0
accuracy	0.5078957129987812	0.5078957129987812	0.5078957129987812	0.5078957129987812
macro avg	0.751989637859203	0.5078957129987812	0.350643154527605	37742.0
weighted avg	0.7519896378592031	0.5078957129987812	0.350643154527605	37742.0
