	precision	recall	f1-score	support
0	0.9614678899082569	0.8987993138936535	0.9290780141843973	583.0
1	0.9049919484702094	0.9639794168096055	0.9335548172757475	583.0
accuracy	0.9313893653516295	0.9313893653516295	0.9313893653516295	0.9313893653516295
macro avg	0.9332299191892331	0.9313893653516295	0.9313164157300724	1166.0
weighted avg	0.9332299191892331	0.9313893653516295	0.9313164157300724	1166.0
