	precision	recall	f1-score	support
0	0.9961977186311787	0.6931216931216931	0.8174726989079563	378.0
1	0.7647058823529411	0.9973544973544973	0.8656716417910447	378.0
accuracy	0.8452380952380952	0.8452380952380952	0.8452380952380952	0.8452380952380952
macro avg	0.8804518004920598	0.8452380952380952	0.8415721703495005	756.0
weighted avg	0.88045180049206	0.8452380952380952	0.8415721703495004	756.0
