	precision	recall	f1-score	support
0	0.9185441941074524	0.7828655834564254	0.8452950558213717	677.0
1	0.8108108108108109	0.930576070901034	0.8665749656121046	677.0
accuracy	0.8567208271787297	0.8567208271787297	0.8567208271787297	0.8567208271787297
macro avg	0.8646775024591316	0.8567208271787297	0.855935010716738	1354.0
weighted avg	0.8646775024591316	0.8567208271787297	0.8559350107167383	1354.0
