	precision	recall	f1-score	support
0	0.9932659932659933	0.7804232804232805	0.8740740740740741	378.0
1	0.8191721132897604	0.9947089947089947	0.8984468339307048	378.0
accuracy	0.8875661375661376	0.8875661375661376	0.8875661375661376	0.8875661375661376
macro avg	0.9062190532778769	0.8875661375661376	0.8862604540023895	756.0
weighted avg	0.9062190532778767	0.8875661375661376	0.8862604540023895	756.0
