	precision	recall	f1-score	support
0	0.510916675696175	0.9994700863759207	0.6761790381271622	18871.0
1	0.9878934624697336	0.043240951724868845	0.08285525714575824	18871.0
accuracy	0.5213555190503948	0.5213555190503948	0.5213555190503948	0.5213555190503948
macro avg	0.7494050690829543	0.5213555190503948	0.3795171476364602	37742.0
weighted avg	0.7494050690829543	0.5213555190503948	0.3795171476364602	37742.0
