	precision	recall	f1-score	support
0	0.9978007880509484	0.9781710384477182	0.9878884100703106	11132.0
1	0.9785921945203065	0.9978440531800216	0.98812436062803	11132.0
accuracy	0.98800754581387	0.98800754581387	0.98800754581387	0.98800754581387
macro avg	0.9881964912856275	0.98800754581387	0.9880063853491703	22264.0
weighted avg	0.9881964912856275	0.98800754581387	0.9880063853491703	22264.0
