	precision	recall	f1-score	support
0	0.9895287958115183	0.8375184638109305	0.9072	677.0
1	0.8591549295774648	0.9911373707533235	0.9204389574759945	677.0
accuracy	0.914327917282127	0.914327917282127	0.914327917282127	0.914327917282127
macro avg	0.9243418626944915	0.914327917282127	0.9138194787379972	1354.0
weighted avg	0.9243418626944915	0.914327917282127	0.9138194787379972	1354.0
