	precision	recall	f1-score	support
0	0.9975281516067015	0.978799856270212	0.9880752663795058	11132.0
1	0.979190547570761	0.9975745598275243	0.9882970675922218	11132.0
accuracy	0.9881872080488682	0.9881872080488682	0.9881872080488682	0.9881872080488682
macro avg	0.9883593495887313	0.9881872080488682	0.9881861669858638	22264.0
weighted avg	0.9883593495887313	0.9881872080488682	0.9881861669858638	22264.0
