	precision	recall	f1-score	support
0	0.9937629937629938	0.8198970840480274	0.8984962406015038	583.0
1	0.8467153284671532	0.9948542024013722	0.914826498422713	583.0
accuracy	0.9073756432246999	0.9073756432246999	0.9073756432246999	0.9073756432246999
macro avg	0.9202391611150735	0.9073756432246998	0.9066613695121084	1166.0
weighted avg	0.9202391611150735	0.9073756432246999	0.9066613695121083	1166.0
