	precision	recall	f1-score	support
0	0.987012987012987	1.0	0.9934640522875817	3496.0
1	1.0	0.9868421052631579	0.9933774834437086	3496.0
accuracy	0.993421052631579	0.993421052631579	0.993421052631579	0.993421052631579
macro avg	0.9935064935064934	0.993421052631579	0.9934207678656451	6992.0
weighted avg	0.9935064935064936	0.993421052631579	0.9934207678656451	6992.0
