	precision	recall	f1-score	support
0	0.9864559819413092	1.0	0.9931818181818182	3496.0
1	1.0	0.9862700228832952	0.9930875576036866	3496.0
accuracy	0.9931350114416476	0.9931350114416476	0.9931350114416476	0.9931350114416476
macro avg	0.9932279909706546	0.9931350114416476	0.9931346878927524	6992.0
weighted avg	0.9932279909706546	0.9931350114416476	0.9931346878927524	6992.0
