	precision	recall	f1-score	support
0	0.9481481481481482	0.3386243386243386	0.49902534113060426	378.0
1	0.5974235104669887	0.9814814814814815	0.7427427427427429	378.0
accuracy	0.66005291005291	0.66005291005291	0.66005291005291	0.66005291005291
macro avg	0.7727858293075685	0.66005291005291	0.6208840419366736	756.0
weighted avg	0.7727858293075686	0.66005291005291	0.6208840419366736	756.0
