	precision	recall	f1-score	support
0	0.9963235294117647	0.9835037941273507	0.9898721567325254	6062.0
1	0.9837133550488599	0.9963708347080171	0.9900016390755614	6062.0
accuracy	0.989937314417684	0.989937314417684	0.989937314417684	0.989937314417684
macro avg	0.9900184422303123	0.989937314417684	0.9899368979040434	12124.0
weighted avg	0.9900184422303124	0.989937314417684	0.9899368979040434	12124.0
