	precision	recall	f1-score	support
0	0.9940857565303105	0.9865492785522133	0.9903031790843254	4089.0
1	0.9866504854368932	0.9941305942773294	0.9903764161286392	4089.0
accuracy	0.9903399364147714	0.9903399364147714	0.9903399364147714	0.9903399364147714
macro avg	0.9903681209836018	0.9903399364147714	0.9903397976064823	8178.0
weighted avg	0.9903681209836018	0.9903399364147714	0.9903397976064823	8178.0
