	precision	recall	f1-score	support
0	0.5114243122374306	0.9998940172751841	0.676720582433741	18871.0
1	0.9976387249114522	0.04477770123469874	0.08570848970483821	18871.0
accuracy	0.5223358592549414	0.5223358592549414	0.5223358592549414	0.5223358592549414
macro avg	0.7545315185744415	0.5223358592549414	0.3812145360692896	37742.0
weighted avg	0.7545315185744413	0.5223358592549414	0.3812145360692896	37742.0
