	precision	recall	f1-score	support
0	0.5092927764871144	0.9990461554766573	0.674658698491653	18871.0
1	0.9751381215469613	0.03741190185999682	0.07205919877519774	18871.0
accuracy	0.5182290286683271	0.5182290286683271	0.5182290286683271	0.5182290286683271
macro avg	0.7422154490170378	0.5182290286683271	0.3733589486334254	37742.0
weighted avg	0.7422154490170377	0.5182290286683271	0.3733589486334254	37742.0
