	precision	recall	f1-score	support
0	0.9984522785898539	0.9577697129660178	0.977687968342174	6062.0
1	0.9594230464415914	0.9985153414714616	0.9785789346051249	6062.0
accuracy	0.9781425272187397	0.9781425272187397	0.9781425272187397	0.9781425272187397
macro avg	0.9789376625157227	0.9781425272187396	0.9781334514736495	12124.0
weighted avg	0.9789376625157227	0.9781425272187397	0.9781334514736495	12124.0
