	precision	recall	f1-score	support
0	0.9894736842105263	0.8061749571183533	0.8884688090737238	583.0
1	0.8364688856729378	0.9914236706689536	0.9073783359497644	583.0
accuracy	0.8987993138936535	0.8987993138936535	0.8987993138936535	0.8987993138936535
macro avg	0.912971284941732	0.8987993138936534	0.897923572511744	1166.0
weighted avg	0.912971284941732	0.8987993138936535	0.897923572511744	1166.0
