	precision	recall	f1-score	support
0	0.9897672883314078	0.989277466182778	0.9895223166405412	6062.0
1	0.989282769991756	0.9897723523589574	0.9895275006184548	6062.0
accuracy	0.9895249092708677	0.9895249092708677	0.9895249092708677	0.9895249092708677
macro avg	0.9895250291615819	0.9895249092708678	0.989524908629498	12124.0
weighted avg	0.9895250291615818	0.9895249092708677	0.989524908629498	12124.0
