	precision	recall	f1-score	support
0	0.9652509652509652	0.6613756613756614	0.7849293563579279	378.0
1	0.7424547283702213	0.9761904761904762	0.8434285714285713	378.0
accuracy	0.8187830687830688	0.8187830687830688	0.8187830687830688	0.8187830687830688
macro avg	0.8538528468105933	0.8187830687830688	0.8141789638932496	756.0
weighted avg	0.8538528468105933	0.8187830687830688	0.8141789638932496	756.0
