	precision	recall	f1-score	support
0	0.9799554565701559	0.6499261447562777	0.7815275310834814	677.0
1	0.7381215469613259	0.9867060561299852	0.8445006321112517	677.0
accuracy	0.8183161004431314	0.8183161004431314	0.8183161004431314	0.8183161004431314
macro avg	0.8590385017657409	0.8183161004431314	0.8130140815973665	1354.0
weighted avg	0.8590385017657409	0.8183161004431314	0.8130140815973665	1354.0
