	precision	recall	f1-score	support
0	0.9848812095032398	0.7821612349914236	0.8718929254302104	583.0
1	0.8193456614509246	0.9879931389365352	0.895800933125972	583.0
accuracy	0.8850771869639794	0.8850771869639794	0.8850771869639794	0.8850771869639794
macro avg	0.9021134354770821	0.8850771869639794	0.8838469292780912	1166.0
weighted avg	0.9021134354770822	0.8850771869639794	0.883846929278091	1166.0
