	precision	recall	f1-score	support
0	0.9940119760479041	0.9743213499633162	0.9840681733975547	4089.0
1	0.9748201438848921	0.9941305942773294	0.9843806756265892	4089.0
accuracy	0.9842259721203228	0.9842259721203228	0.9842259721203228	0.9842259721203228
macro avg	0.9844160599663981	0.9842259721203228	0.9842244245120719	8178.0
weighted avg	0.9844160599663981	0.9842259721203228	0.9842244245120719	8178.0
